"customer_id";"customer_name";"customer_segment";"city";"state";"join_date";"join_date_clean";"rn";"missing_city_flag";"city_clean"
"C00218";"Rahul Joshi";"Corporate";"Unknown";"Maharashtra";"2023-03-20";"2023-03-20";1;"Yes";"Unknown"
"C00219";"Amit Sharma";"Wholesale";"Jaipur";"Rajasthan";"2020-07-14";"2020-07-14";1;"No";"Jaipur"
"C00220";"Vijay Patel";"Wholesale";"Ahmedabad";"Gujarat";"2022-05-21";"2022-05-21";1;"No";"Ahmedabad"
"C00221";"Arun Nair";"Corporate";"Kolkata";"West Bengal";"2020-09-22";"2020-09-22";1;"No";"Kolkata"
"C00222";"Arjun Nair";"Corporate";"Kolkata";"West Bengal";"2022-03-24";"2022-03-24";1;"No";"Kolkata"
"C00223";"Pooja Patel";"Corporate";"Nagpur";"Maharashtra";"2022-02-09";"2022-02-09";1;"No";"Nagpur"
"C00224";"Swati Singh";"Wholesale";"Lucknow";"Uttar Pradesh";"2021-11-22";"2021-11-22";1;"No";"Lucknow"
"C00225";"Swati Kumar";"Corporate";"Unknown";"Uttar Pradesh";"2019-08-28";"2019-08-28";1;"Yes";"Unknown"
"C00226";"Rahul Das";"Corporate";"Bangalore";"Unknown";"2023-01-19";"2023-01-19";1;"No";"Bangalore"
"C00227";"POOJA RAO";"Wholesale";"Ahmedabad";"Gujarat";"2021-03-04";"2021-03-04";1;"No";"Ahmedabad"
"C00228";"Anita Kumar";"Retail";"Ahmedabad";"Gujarat";"2022-05-18";"2022-05-18";1;"No";"Ahmedabad"
"C00229";"ARJUN RAO";"Corporate";"Pune";"Unknown";"2024-10-23";"2024-10-23";1;"No";"Pune"
"C00230";"Deepa Rao";"Wholesale";"Pune";"Maharashtra";"2021-06-11";"2021-06-11";1;"No";"Pune"
"C00231";"Rahul Chauhan";"Retail";"Ahmedabad";"Gujarat";"2024-11-23";"2024-11-23";1;"No";"Ahmedabad"
"C00232";"Meera Mishra";"Retail";"Jaipur";"Rajasthan";"2020-06-21";"2020-06-21";1;"No";"Jaipur"
"C00233";"Ravi Bhat";"Corporate";"Pune";"Maharashtra";"2024-11-12";"2024-11-12";1;"No";"Pune"
"C00234";"Suresh Patel";"Retail";"Bhopal";"Madhya Pradesh";"2020-08-06";"2020-08-06";1;"No";"Bhopal"
"C00235";"neha nair";"Retail";"Delhi";"Delhi";"2020-04-02";"2020-04-02";1;"No";"Delhi"
"C00236";"Amit Sharma";"Wholesale";"Mumbai";"Unknown";"2024-10-04";"2024-10-04";1;"No";"Mumbai"
"C00237";"Arun Verma";"Wholesale";"Unknown";"Maharashtra";"2020-01-31";"2020-01-31";1;"Yes";"Unknown"
"C00238";"Sunita Pandey";"Retail";"Bangalore";"Unknown";"2020-08-19";"2020-08-19";1;"No";"Bangalore"
"C00239";"Arjun Tiwari";"Retail";"Ahmedabad";"Gujarat";"2024-08-30";"2024-08-30";1;"No";"Ahmedabad"
"C00240";"ARUN SINGH";"Corporate";"Mumbai";"Maharashtra";"2022-02-28";"2022-02-28";1;"No";"Mumbai"
"C00241";"ANITA MISHRA";"Corporate";"Delhi";"Delhi";"2024-04-28";"2024-04-28";1;"No";"Delhi"
"C00242";"kavya tiwari";"Corporate";"Delhi";"Delhi";"2023-04-04";"2023-04-04";1;"No";"Delhi"
"C00243";"Pooja Joshi";"Wholesale";"Delhi";"Delhi";"2024-03-23";"2024-03-23";1;"No";"Delhi"
"C00244";"sunita chauhan";"Wholesale";"Bhopal";"Madhya Pradesh";"2019-12-03";"2019-12-03";1;"No";"Bhopal"
"C00245";"suresh bhat";"Wholesale";"Kolkata";"West Bengal";"2023-12-24";"2023-12-24";1;"No";"Kolkata"
"C00246";"Neha Mishra";"Wholesale";"Chennai";"Tamil Nadu";"2024-05-02";"2024-05-02";1;"No";"Chennai"
"C00247";"KAVYA PATEL";"Corporate";"Kolkata";"West Bengal";"2024-11-10";"2024-11-10";1;"No";"Kolkata"
"C00248";"amit kumar";"Wholesale";"Bhopal";"Madhya Pradesh";"2020-11-22";"2020-11-22";1;"No";"Bhopal"
"C00249";"Amit Rao";"Wholesale";"Chennai";"Tamil Nadu";"2020-05-17";"2020-05-17";1;"No";"Chennai"
"C00250";"Neha Pillai";"Wholesale";"Bhopal";"Madhya Pradesh";"2023-06-28";"2023-06-28";1;"No";"Bhopal"
"C00251";"Kavya Bhat";"Wholesale";"Kolkata";"West Bengal";"2024-02-06";"2024-02-06";1;"No";"Kolkata"
"C00252";"Sunita Kumar";"Wholesale";"Chennai";"Tamil Nadu";"2020-02-12";"2020-02-12";1;"No";"Chennai"
"C00253";"Priya Singh";"Retail";"Bangalore";"Karnataka";"2020-09-17";"2020-09-17";1;"No";"Bangalore"
"C00254";"Deepa Pandey";"Retail";"Nagpur";"Maharashtra";"2024-03-23";"2024-03-23";1;"No";"Nagpur"
"C00255";"Vijay Nair";"Wholesale";"Ahmedabad";"Gujarat";"2019-03-14";"2019-03-14";1;"No";"Ahmedabad"
"C00256";"Priya Pillai";"Retail";"Jaipur";"Rajasthan";"2023-12-18";"2023-12-18";1;"No";"Jaipur"
"C00257";"NITIN VERMA";"Corporate";"Nagpur";"Maharashtra";"2020-11-03";"2020-11-03";1;"No";"Nagpur"
"C00258";"swati pillai";"Corporate";"Jaipur";"Rajasthan";"2024-07-02";"2024-07-02";1;"No";"Jaipur"
"C00259";"Meera Mishra";"Wholesale";"Ahmedabad";"Gujarat";"2023-05-23";"2023-05-23";1;"No";"Ahmedabad"
"C00260";"Arjun Bhat";"Wholesale";"Lucknow";"Uttar Pradesh";"2022-03-11";"2022-03-11";1;"No";"Lucknow"
"C00261";"SURESH VERMA";"Retail";"Bangalore";"Karnataka";"2019-04-21";"2019-04-21";1;"No";"Bangalore"
"C00262";"SURESH IYER";"Wholesale";"Pune";"Unknown";"2021-09-27";"2021-09-27";1;"No";"Pune"
"C00263";"Neha Mehta";"Corporate";"Delhi";"Delhi";"2022-06-02";"2022-06-02";1;"No";"Delhi"
"C00264";"sunita das";"Corporate";"Unknown";"Maharashtra";"2023-09-27";"2023-09-27";1;"Yes";"Unknown"
"C00265";"Arun Chauhan";"Wholesale";"Mumbai";"Maharashtra";"2022-07-20";"2022-07-20";1;"No";"Mumbai"
"C00266";"Manoj Tiwari";"Corporate";"Delhi";"Delhi";"2021-04-23";"2021-04-23";1;"No";"Delhi"
"C00267";"Suresh Bhat";"Corporate";"Pune";"Maharashtra";"2023-11-21";"2023-11-21";1;"No";"Pune"
"C00268";"Vijay Bhat";"Retail";"Ahmedabad";"Gujarat";"2022-05-02";"2022-05-02";1;"No";"Ahmedabad"
"C00269";"Arun Iyer";"Corporate";"Bhopal";"Madhya Pradesh";"2020-01-24";"2020-01-24";1;"No";"Bhopal"
"C00270";"Arun Das";"Corporate";"Ahmedabad";"Gujarat";"2019-11-11";"2019-11-11";1;"No";"Ahmedabad"
"C00271";"Deepa Chauhan";"Wholesale";"Nagpur";"Maharashtra";"2023-07-06";"2023-07-06";1;"No";"Nagpur"
"C00272";"Arjun Pandey";"Corporate";"Ahmedabad";"Unknown";"2024-10-15";"2024-10-15";1;"No";"Ahmedabad"
"C00273";"Anita Tiwari";"Corporate";"Bhopal";"Madhya Pradesh";"2024-12-22";"2024-12-22";1;"No";"Bhopal"
"C00274";"Leela Pillai";"Corporate";"Unknown";"Maharashtra";"2024-03-09";"2024-03-09";1;"Yes";"Unknown"
"C00275";"rahul mehta";"Corporate";"Hyderabad";"Telangana";"2019-09-21";"2019-09-21";1;"No";"Hyderabad"
"C00276";"Vijay Pillai";"Wholesale";"Nagpur";"Maharashtra";"2021-08-25";"2021-08-25";1;"No";"Nagpur"
"C00277";"manoj mehta";"Retail";"Mumbai";"Maharashtra";"2024-03-16";"2024-03-16";1;"No";"Mumbai"
"C00278";"Swati Mishra";"Wholesale";"Nagpur";"Maharashtra";"2022-01-22";"2022-01-22";1;"No";"Nagpur"
"C00279";"Rahul Sharma";"Wholesale";"Nagpur";"Maharashtra";"2019-06-22";"2019-06-22";1;"No";"Nagpur"
"C00280";"SWATI SHARMA";"Retail";"Pune";"Maharashtra";"2023-07-26";"2023-07-26";1;"No";"Pune"
"C00281";"Kavya Singh";"Corporate";"Bangalore";"Karnataka";"2024-08-11";"2024-08-11";1;"No";"Bangalore"
"C00282";"Sunita Chauhan";"Corporate";"Ahmedabad";"Gujarat";"2021-09-02";"2021-09-02";1;"No";"Ahmedabad"
"C00283";"Leela Kumar";"Wholesale";"Pune";"Maharashtra";"2021-08-24";"2021-08-24";1;"No";"Pune"
"C00284";"pooja joshi";"Retail";"Chennai";"Tamil Nadu";"2021-11-07";"2021-11-07";1;"No";"Chennai"
"C00285";"Arun Verma";"Wholesale";"Bhopal";"Madhya Pradesh";"2023-10-02";"2023-10-02";1;"No";"Bhopal"
"C00286";"Swati Mehta";"Retail";"Pune";"Maharashtra";"2022-06-16";"2022-06-16";1;"No";"Pune"
"C00287";"RAVI PANDEY";"Corporate";"Nagpur";"Unknown";"2021-09-08";"2021-09-08";1;"No";"Nagpur"
"C00288";"Arjun Mishra";"Corporate";"Bhopal";"Madhya Pradesh";"2020-05-14";"2020-05-14";1;"No";"Bhopal"
"C00289";"Meera Mehta";"Wholesale";"Mumbai";"Maharashtra";"2021-11-12";"2021-11-12";1;"No";"Mumbai"
"C00290";"Deepa Singh";"Retail";"Hyderabad";"Telangana";"2023-12-03";"2023-12-03";1;"No";"Hyderabad"
"C00291";"Suresh Pillai";"Wholesale";"Delhi";"Delhi";"2024-04-13";"2024-04-13";1;"No";"Delhi"
"C00292";"Pooja Das";"Retail";"Bangalore";"Karnataka";"2022-12-12";"2022-12-12";1;"No";"Bangalore"
"C00293";"Pooja Pandey";"Corporate";"Bhopal";"Madhya Pradesh";"2019-08-02";"2019-08-02";1;"No";"Bhopal"
"C00294";"Anita Menon";"Retail";"Mumbai";"Maharashtra";"2022-07-09";"2022-07-09";1;"No";"Mumbai"
"C00295";"arun singh";"Retail";"Ahmedabad";"Gujarat";"2020-06-16";"2020-06-16";1;"No";"Ahmedabad"
"C00296";"Leela Pillai";"Wholesale";"Kolkata";"West Bengal";"2021-12-03";"2021-12-03";1;"No";"Kolkata"
"C00297";"Anita Tiwari";"Wholesale";"Chennai";"Tamil Nadu";"2023-05-31";"2023-05-31";1;"No";"Chennai"
"C00298";"Manoj Tiwari";"Retail";"Ahmedabad";"Gujarat";"2019-12-31";"2019-12-31";1;"No";"Ahmedabad"
"C00299";"Nitin Joshi";"Retail";"Mumbai";"Maharashtra";"2021-12-01";"2021-12-01";1;"No";"Mumbai"
"C00300";"Rahul Singh";"Retail";"Lucknow";"Uttar Pradesh";"2023-11-18";"2023-11-18";1;"No";"Lucknow"
"C00301";"nitin bhat";"Corporate";"Chennai";"Tamil Nadu";"2021-12-26";"2021-12-26";1;"No";"Chennai"
"C00302";"Deepa Bhat";"Wholesale";"Chennai";"Tamil Nadu";"2022-03-05";"2022-03-05";1;"No";"Chennai"
"C00303";"vijay pillai";"Retail";"Mumbai";"Maharashtra";"2024-01-22";"2024-01-22";1;"No";"Mumbai"
"C00304";"Neha Rao";"Corporate";"Kolkata";"West Bengal";"2022-08-17";"2022-08-17";1;"No";"Kolkata"
"C00305";"Manoj Joshi";"Corporate";"Jaipur";"Rajasthan";"2020-01-26";"2020-01-26";1;"No";"Jaipur"
"C00306";"MEERA VERMA";"Retail";"Kolkata";"West Bengal";"2019-07-06";"2019-07-06";1;"No";"Kolkata"
"C00307";"Ravi Reddy";"Wholesale";"Hyderabad";"Telangana";"2020-06-25";"2020-06-25";1;"No";"Hyderabad"
"C00308";"Meera Verma";"Wholesale";"Bangalore";"Karnataka";"2024-04-01";"2024-04-01";1;"No";"Bangalore"
"C00309";"Rahul Singh";"Corporate";"Jaipur";"Rajasthan";"2019-06-30";"2019-06-30";1;"No";"Jaipur"
"C00310";"Rahul Bhat";"Wholesale";"Bhopal";"Madhya Pradesh";"2021-12-14";"2021-12-14";1;"No";"Bhopal"
"C00311";"Leela Reddy";"Wholesale";"Bangalore";"Karnataka";"2020-09-11";"2020-09-11";1;"No";"Bangalore"
"C00312";"MEERA MENON";"Retail";"Mumbai";"Unknown";"2021-12-01";"2021-12-01";1;"No";"Mumbai"
"C00313";"Anita Menon";"Wholesale";"Mumbai";"Maharashtra";"2024-06-10";"2024-06-10";1;"No";"Mumbai"
"C00314";"nitin bhat";"Corporate";"Bangalore";"Karnataka";"2022-03-09";"2022-03-09";1;"No";"Bangalore"
"C00315";"Anita Patel";"Wholesale";"Lucknow";"Uttar Pradesh";"2019-01-17";"2019-01-17";1;"No";"Lucknow"
"C00316";"kiran tiwari";"Retail";"Chennai";"Tamil Nadu";"2022-09-08";"2022-09-08";1;"No";"Chennai"
"C00317";"Ravi Nair";"Corporate";"Delhi";"Delhi";"2020-03-10";"2020-03-10";1;"No";"Delhi"
"C00318";"SURESH GUPTA";"Wholesale";"Bhopal";"Madhya Pradesh";"2022-01-08";"2022-01-08";1;"No";"Bhopal"
"C00319";"Leela Sharma";"Retail";"Nagpur";"Maharashtra";"2020-06-13";"2020-06-13";1;"No";"Nagpur"
"C00320";"Vijay Verma";"Wholesale";"Pune";"Maharashtra";"2023-04-12";"2023-04-12";1;"No";"Pune"
"C00321";"Amit Iyer";"Retail";"Jaipur";"Rajasthan";"2020-10-29";"2020-10-29";1;"No";"Jaipur"
"C00322";"Manoj Iyer";"Corporate";"Bangalore";"Karnataka";"2023-11-06";"2023-11-06";1;"No";"Bangalore"
"C00323";"deepa pandey";"Corporate";"Delhi";"Delhi";"2024-06-28";"2024-06-28";1;"No";"Delhi"
"C00324";"Nitin Iyer";"Corporate";"Lucknow";"Uttar Pradesh";"2023-02-17";"2023-02-17";1;"No";"Lucknow"
"C00325";"Leela Patel";"Wholesale";"Unknown";"Delhi";"2024-03-13";"2024-03-13";1;"Yes";"Unknown"
"C00326";"Neha Gupta";"Corporate";"Nagpur";"Maharashtra";"2024-04-01";"2024-04-01";1;"No";"Nagpur"
"C00327";"Pooja Singh";"Wholesale";"Hyderabad";"Telangana";"2022-05-15";"2022-05-15";1;"No";"Hyderabad"
"C00328";"Neha Chauhan";"Corporate";"Mumbai";"Maharashtra";"2024-10-03";"2024-10-03";1;"No";"Mumbai"
"C00329";"Sunita Chauhan";"Retail";"Kolkata";"West Bengal";"2021-11-03";"2021-11-03";1;"No";"Kolkata"
"C00330";"Kavya Reddy";"Corporate";"Mumbai";"Maharashtra";"2021-01-05";"2021-01-05";1;"No";"Mumbai"
"C00331";"ANITA IYER";"Wholesale";"Bhopal";"Madhya Pradesh";"2024-02-07";"2024-02-07";1;"No";"Bhopal"
"C00332";"Nitin Pandey";"Wholesale";"Bangalore";"Karnataka";"2021-11-28";"2021-11-28";1;"No";"Bangalore"
"C00333";"Sunita Pillai";"Retail";"Jaipur";"Rajasthan";"2024-05-08";"2024-05-08";1;"No";"Jaipur"
"C00334";"Nitin Iyer";"Corporate";"Lucknow";"Uttar Pradesh";"2023-01-17";"2023-01-17";1;"No";"Lucknow"
"C00335";"MANOJ NAIR";"Retail";"Mumbai";"Maharashtra";"2021-02-09";"2021-02-09";1;"No";"Mumbai"
"C00336";"Ravi Joshi";"Retail";"Nagpur";"Maharashtra";"2021-02-20";"2021-02-20";1;"No";"Nagpur"
"C00337";"Amit Nair";"Retail";"Kolkata";"West Bengal";"2020-09-16";"2020-09-16";1;"No";"Kolkata"
"C00338";"Nitin Bhat";"Wholesale";"Lucknow";"Uttar Pradesh";"2023-05-24";"2023-05-24";1;"No";"Lucknow"
"C00339";"PRIYA DAS";"Corporate";"Bhopal";"Madhya Pradesh";"2024-07-23";"2024-07-23";1;"No";"Bhopal"
"C00340";"Arun Pandey";"Wholesale";"Mumbai";"Maharashtra";"2024-06-21";"2024-06-21";1;"No";"Mumbai"
"C00341";"Neha Verma";"Wholesale";"Lucknow";"Uttar Pradesh";"2023-09-05";"2023-09-05";1;"No";"Lucknow"
"C00342";"Swati Kumar";"Corporate";"Pune";"Maharashtra";"2020-10-22";"2020-10-22";1;"No";"Pune"
"C00343";"Deepa Joshi";"Wholesale";"Chennai";"Tamil Nadu";"2022-10-21";"2022-10-21";1;"No";"Chennai"
"C00344";"leela menon";"Wholesale";"Bhopal";"Madhya Pradesh";"2023-01-15";"2023-01-15";1;"No";"Bhopal"
"C00345";"Swati Patel";"Wholesale";"Bhopal";"Madhya Pradesh";"2020-06-12";"2020-06-12";1;"No";"Bhopal"
"C00346";"anita joshi";"Wholesale";"Delhi";"Delhi";"2024-07-15";"2024-07-15";1;"No";"Delhi"
"C00347";"Deepa Mehta";"Retail";"Mumbai";"Maharashtra";"2020-10-11";"2020-10-11";1;"No";"Mumbai"
"C00348";"ANITA CHAUHAN";"Retail";"Pune";"Maharashtra";"2020-05-09";"2020-05-09";1;"No";"Pune"
"C00349";"Meera Mehta";"Wholesale";"Pune";"Maharashtra";"2021-12-31";"2021-12-31";1;"No";"Pune"
"C00350";"Rahul Chauhan";"Retail";"Unknown";"Madhya Pradesh";"2024-02-16";"2024-02-16";1;"Yes";"Unknown"
"C00351";"Sunita Kumar";"Corporate";"Delhi";"Unknown";"2020-03-07";"2020-03-07";1;"No";"Delhi"
"C00352";"Anita Kumar";"Wholesale";"Bangalore";"Karnataka";"2024-09-03";"2024-09-03";1;"No";"Bangalore"
"C00353";"swati kumar";"Wholesale";"Pune";"Maharashtra";"2021-04-06";"2021-04-06";1;"No";"Pune"
"C00354";"Nitin Pillai";"Retail";"Chennai";"Tamil Nadu";"2022-03-20";"2022-03-20";1;"No";"Chennai"
"C00355";"KIRAN PATEL";"Wholesale";"Bhopal";"Madhya Pradesh";"2021-10-02";"2021-10-02";1;"No";"Bhopal"
"C00356";"Rahul Chauhan";"Retail";"Bangalore";"Karnataka";"2023-08-04";"2023-08-04";1;"No";"Bangalore"
"C00357";"Nitin Chauhan";"Wholesale";"Mumbai";"Maharashtra";"2024-10-20";"2024-10-20";1;"No";"Mumbai"
"C00358";"Amit Singh";"Wholesale";"Bangalore";"Karnataka";"2019-06-01";"2019-06-01";1;"No";"Bangalore"
"C00359";"RAHUL TIWARI";"Corporate";"Bhopal";"Madhya Pradesh";"2022-04-26";"2022-04-26";1;"No";"Bhopal"
"C00360";"Pooja Iyer";"Corporate";"Ahmedabad";"Gujarat";"2022-07-08";"2022-07-08";1;"No";"Ahmedabad"
"C00361";"Kavya Sharma";"Corporate";"Lucknow";"Uttar Pradesh";"2024-01-02";"2024-01-02";1;"No";"Lucknow"
"C00362";"Vijay Mishra";"Corporate";"Nagpur";"Maharashtra";"2023-07-15";"2023-07-15";1;"No";"Nagpur"
"C00363";"VIJAY NAIR";"Corporate";"Pune";"Maharashtra";"2020-05-31";"2020-05-31";1;"No";"Pune"
"C00364";"Kiran Mishra";"Retail";"Ahmedabad";"Gujarat";"2020-10-17";"2020-10-17";1;"No";"Ahmedabad"
"C00365";"Ravi Sharma";"Corporate";"Lucknow";"Uttar Pradesh";"2022-05-29";"2022-05-29";1;"No";"Lucknow"
"C00366";"pooja chauhan";"Retail";"Pune";"Maharashtra";"2020-05-22";"2020-05-22";1;"No";"Pune"
"C00367";"Priya Kumar";"Corporate";"Unknown";"Madhya Pradesh";"2021-08-25";"2021-08-25";1;"Yes";"Unknown"
"C00368";"Arun Tiwari";"Corporate";"Nagpur";"Maharashtra";"2022-12-05";"2022-12-05";1;"No";"Nagpur"
"C00369";"Deepa Nair";"Corporate";"Lucknow";"Uttar Pradesh";"2024-10-29";"2024-10-29";1;"No";"Lucknow"
"C00370";"Neha Kumar";"Corporate";"Chennai";"Tamil Nadu";"2020-02-06";"2020-02-06";1;"No";"Chennai"
"C00371";"Rahul Pillai";"Retail";"Unknown";"Delhi";"2024-05-04";"2024-05-04";1;"Yes";"Unknown"
"C00372";"VIJAY MENON";"Corporate";"Ahmedabad";"Gujarat";"2023-06-06";"2023-06-06";1;"No";"Ahmedabad"
"C00373";"Arjun Tiwari";"Wholesale";"Kolkata";"West Bengal";"2023-09-04";"2023-09-04";1;"No";"Kolkata"
"C00374";"Anita Gupta";"Wholesale";"Bhopal";"Madhya Pradesh";"2024-10-03";"2024-10-03";1;"No";"Bhopal"
"C00375";"Kiran Kumar";"Wholesale";"Unknown";"West Bengal";"2023-02-21";"2023-02-21";1;"Yes";"Unknown"
"C00376";"Sunita Pandey";"Retail";"Delhi";"Delhi";"2024-11-11";"2024-11-11";1;"No";"Delhi"
"C00377";"Rahul Kumar";"Wholesale";"Hyderabad";"Unknown";"2020-08-08";"2020-08-08";1;"No";"Hyderabad"
"C00378";"Rahul Tiwari";"Wholesale";"Hyderabad";"Telangana";"2024-06-25";"2024-06-25";1;"No";"Hyderabad"
"C00379";"Ravi Kumar";"Retail";"Mumbai";"Maharashtra";"2024-01-27";"2024-01-27";1;"No";"Mumbai"
"C00380";"Suresh Iyer";"Corporate";"Lucknow";"Uttar Pradesh";"2024-03-02";"2024-03-02";1;"No";"Lucknow"
"C00381";"nitin menon";"Corporate";"Pune";"Maharashtra";"2023-08-05";"2023-08-05";1;"No";"Pune"
"C00382";"Manoj Mehta";"Wholesale";"Unknown";"Gujarat";"2023-12-20";"2023-12-20";1;"Yes";"Unknown"
"C00383";"Arjun Singh";"Corporate";"Mumbai";"Maharashtra";"2022-06-19";"2022-06-19";1;"No";"Mumbai"
"C00384";"Meera Kumar";"Retail";"Chennai";"Tamil Nadu";"2019-08-05";"2019-08-05";1;"No";"Chennai"
"C00385";"arun chauhan";"Wholesale";"Ahmedabad";"Gujarat";"2024-12-18";"2024-12-18";1;"No";"Ahmedabad"
"C00386";"Anita Sharma";"Retail";"Chennai";"Tamil Nadu";"2023-12-25";"2023-12-25";1;"No";"Chennai"
"C00387";"Amit Mishra";"Wholesale";"Unknown";"Uttar Pradesh";"2019-04-06";"2019-04-06";1;"Yes";"Unknown"
"C00388";"suresh pillai";"Retail";"Ahmedabad";"Gujarat";"2020-04-14";"2020-04-14";1;"No";"Ahmedabad"
"C00389";"sunita mishra";"Retail";"Bangalore";"Karnataka";"2022-06-10";"2022-06-10";1;"No";"Bangalore"
"C00390";"POOJA PATEL";"Wholesale";"Unknown";"Unknown";"2023-05-17";"2023-05-17";1;"Yes";"Unknown"
"C00391";"sunita das";"Wholesale";"Hyderabad";"Telangana";"2020-05-10";"2020-05-10";1;"No";"Hyderabad"
"C00392";"Priya Joshi";"Corporate";"Lucknow";"Uttar Pradesh";"2024-08-28";"2024-08-28";1;"No";"Lucknow"
"C00393";"Manoj Kumar";"Wholesale";"Kolkata";"West Bengal";"2019-04-29";"2019-04-29";1;"No";"Kolkata"
"C00394";"Pooja Mehta";"Retail";"Hyderabad";"Telangana";"2020-02-20";"2020-02-20";1;"No";"Hyderabad"
"C00395";"Neha Mishra";"Retail";"Hyderabad";"Telangana";"2024-08-11";"2024-08-11";1;"No";"Hyderabad"
"C00396";"Vijay Gupta";"Retail";"Chennai";"Tamil Nadu";"2024-01-25";"2024-01-25";1;"No";"Chennai"
"C00397";"Priya Sharma";"Corporate";"Hyderabad";"Telangana";"2019-09-04";"2019-09-04";1;"No";"Hyderabad"
"C00398";"Swati Reddy";"Corporate";"Jaipur";"Rajasthan";"2021-05-21";"2021-05-21";1;"No";"Jaipur"
"C00399";"Arun Chauhan";"Retail";"Bhopal";"Madhya Pradesh";"2020-01-03";"2020-01-03";1;"No";"Bhopal"
"C00400";"Manoj Kumar";"Corporate";"Ahmedabad";"Gujarat";"2021-05-13";"2021-05-13";1;"No";"Ahmedabad"
"C00401";"Leela Chauhan";"Wholesale";"Nagpur";"Maharashtra";"2024-01-29";"2024-01-29";1;"No";"Nagpur"
"C00402";"Arjun Mehta";"Wholesale";"Pune";"Maharashtra";"2022-09-07";"2022-09-07";1;"No";"Pune"
"C00403";"Ravi Gupta";"Retail";"Lucknow";"Uttar Pradesh";"2020-12-11";"2020-12-11";1;"No";"Lucknow"
"C00404";"Pooja Mishra";"Corporate";"Kolkata";"West Bengal";"2019-11-14";"2019-11-14";1;"No";"Kolkata"
"C00405";"Meera Sharma";"Corporate";"Kolkata";"West Bengal";"2023-03-22";"2023-03-22";1;"No";"Kolkata"
"C00406";"Leela Rao";"Corporate";"Mumbai";"Maharashtra";"2021-03-01";"2021-03-01";1;"No";"Mumbai"
"C00407";"Nitin Sharma";"Retail";"Hyderabad";"Telangana";"2021-02-23";"2021-02-23";1;"No";"Hyderabad"
"C00408";"Amit Pandey";"Corporate";"Chennai";"Tamil Nadu";"2023-01-26";"2023-01-26";1;"No";"Chennai"
"C00409";"Priya Reddy";"Corporate";"Bhopal";"Unknown";"2023-06-11";"2023-06-11";1;"No";"Bhopal"
"C00410";"Sunita Reddy";"Wholesale";"Bangalore";"Karnataka";"2020-12-19";"2020-12-19";1;"No";"Bangalore"
"C00411";"amit tiwari";"Retail";"Bangalore";"Karnataka";"2021-07-22";"2021-07-22";1;"No";"Bangalore"
"C00412";"kiran reddy";"Corporate";"Mumbai";"Maharashtra";"2024-12-22";"2024-12-22";1;"No";"Mumbai"
"C00413";"Leela Reddy";"Wholesale";"Mumbai";"Maharashtra";"2019-08-01";"2019-08-01";1;"No";"Mumbai"
"C00414";"Suresh Pillai";"Wholesale";"Hyderabad";"Telangana";"2024-07-22";"2024-07-22";1;"No";"Hyderabad"
"C00415";"Kavya Chauhan";"Corporate";"Unknown";"Tamil Nadu";"2024-12-20";"2024-12-20";1;"Yes";"Unknown"
"C00416";"NITIN DAS";"Retail";"Pune";"Maharashtra";"2019-04-14";"2019-04-14";1;"No";"Pune"
"C00417";"Neha Pillai";"Retail";"Chennai";"Tamil Nadu";"2020-02-01";"2020-02-01";1;"No";"Chennai"
"C00418";"Ravi Bhat";"Retail";"Lucknow";"Uttar Pradesh";"2021-10-22";"2021-10-22";1;"No";"Lucknow"
"C00419";"Neha Kumar";"Wholesale";"Mumbai";"Maharashtra";"2021-08-27";"2021-08-27";1;"No";"Mumbai"
"C00420";"Amit Pandey";"Retail";"Nagpur";"Maharashtra";"2019-09-06";"2019-09-06";1;"No";"Nagpur"
"C00421";"Priya Iyer";"Corporate";"Delhi";"Delhi";"2023-12-16";"2023-12-16";1;"No";"Delhi"
"C00422";"Priya Nair";"Wholesale";"Delhi";"Unknown";"2019-08-02";"2019-08-02";1;"No";"Delhi"
"C00423";"Deepa Iyer";"Corporate";"Jaipur";"Rajasthan";"2019-02-13";"2019-02-13";1;"No";"Jaipur"
"C00424";"Nitin Iyer";"Wholesale";"Lucknow";"Uttar Pradesh";"2019-04-17";"2019-04-17";1;"No";"Lucknow"
"C00425";"Nitin Chauhan";"Retail";"Delhi";"Delhi";"2019-10-04";"2019-10-04";1;"No";"Delhi"
"C00426";"Arun Joshi";"Retail";"Nagpur";"Maharashtra";"2024-05-25";"2024-05-25";1;"No";"Nagpur"
"C00427";"leela menon";"Retail";"Unknown";"Maharashtra";"2023-11-21";"2023-11-21";1;"Yes";"Unknown"
"C00428";"Kiran Rao";"Corporate";"Bangalore";"Karnataka";"2022-11-05";"2022-11-05";1;"No";"Bangalore"
"C00429";"Deepa Rao";"Corporate";"Lucknow";"Uttar Pradesh";"2021-08-30";"2021-08-30";1;"No";"Lucknow"
"C00430";"Kiran Mishra";"Wholesale";"Pune";"Maharashtra";"2021-04-04";"2021-04-04";1;"No";"Pune"
"C00431";"amit das";"Wholesale";"Bhopal";"Madhya Pradesh";"2022-09-18";"2022-09-18";1;"No";"Bhopal"
"C00432";"Arun Tiwari";"Corporate";"Hyderabad";"Telangana";"2024-02-04";"2024-02-04";1;"No";"Hyderabad"
"C00433";"Priya Bhat";"Retail";"Nagpur";"Maharashtra";"2021-05-23";"2021-05-23";1;"No";"Nagpur"
